,Date,High,Low,Open,Close
0,2019-01-09,47.630001068115234,46.27000045776367,46.529998779296875,46.959999084472656
1,2019-01-10,47.93000030517578,46.31999969482422,46.599998474121094,47.7400016784668
2,2019-01-11,47.849998474121094,46.86000061035156,47.540000915527344,47.5
3,2019-01-14,47.380001068115234,46.58000183105469,46.900001525878906,46.72999954223633
4,2019-01-15,47.20000076293945,46.61000061035156,47.0099983215332,46.86000061035156
5,2019-01-16,47.81999969482422,46.869998931884766,47.029998779296875,47.29999923706055
6,2019-01-17,48.650001525878906,47.0099983215332,47.25,48.380001068115234
7,2019-01-18,49.380001068115234,47.849998474121094,48.5,47.939998626708984
8,2019-01-22,47.86000061035156,45.939998626708984,47.619998931884766,46.209999084472656
9,2019-01-23,46.9900016784668,45.77000045776367,46.7599983215332,46.540000915527344
10,2019-01-24,48.86000061035156,46.13999938964844,46.2400016784668,48.599998474121094
11,2019-01-25,50.099998474121094,48.630001068115234,48.84000015258789,49.86000061035156
12,2019-01-28,50.84000015258789,49.04999923706055,49.29999923706055,50.70000076293945
13,2019-01-29,50.88999938964844,50.040000915527344,50.88999938964844,50.08000183105469
14,2019-01-30,50.97999954223633,50.04999923706055,50.5,50.709999084472656
15,2019-01-31,51.43000030517578,50.150001525878906,50.5,50.59000015258789
16,2019-02-01,50.95000076293945,48.060001373291016,50.779998779296875,48.43000030517578
17,2019-02-04,49.43000030517578,48.2400016784668,48.599998474121094,49.290000915527344
18,2019-02-05,49.45000076293945,48.650001525878906,49.22999954223633,49.310001373291016
19,2019-02-06,50.45000076293945,48.86000061035156,49.599998474121094,48.88999938964844
20,2019-02-07,49.36000061035156,47.540000915527344,48.52000045776367,48.0
21,2019-02-08,48.41999816894531,47.15999984741211,47.619998931884766,48.099998474121094
22,2019-02-11,49.95000076293945,48.13999938964844,48.13999938964844,49.720001220703125
23,2019-02-12,50.880001068115234,50.040000915527344,50.41999816894531,50.2599983215332
24,2019-02-13,50.970001220703125,50.099998474121094,50.52000045776367,50.63999938964844
25,2019-02-14,51.630001068115234,50.41999816894531,50.43000030517578,51.02000045776367
26,2019-02-15,51.209999084472656,48.7599983215332,50.72999954223633,49.18000030517578
27,2019-02-19,52.2400016784668,49.11000061035156,49.22999954223633,52.060001373291016
28,2019-02-20,52.61000061035156,51.2400016784668,52.16999816894531,51.689998626708984
29,2019-02-21,52.4900016784668,51.54999923706055,51.709999084472656,51.95000076293945
30,2019-02-22,53.84000015258789,50.599998474121094,51.0099983215332,53.72999954223633
31,2019-02-25,55.380001068115234,51.630001068115234,54.119998931884766,51.77000045776367
32,2019-02-26,52.31999969482422,51.220001220703125,51.540000915527344,51.88999938964844
33,2019-02-27,52.5,51.380001068115234,51.68000030517578,52.380001068115234
34,2019-02-28,53.56999969482422,52.02000045776367,52.2400016784668,52.54999923706055
35,2019-03-01,54.0,52.83000183105469,53.08000183105469,53.40999984741211
36,2019-03-04,53.68000030517578,51.79999923706055,53.5099983215332,52.4900016784668
37,2019-03-05,53.119998931884766,51.959999084472656,52.52000045776367,52.189998626708984
38,2019-03-06,52.2400016784668,51.099998474121094,52.099998474121094,51.369998931884766
39,2019-03-07,51.65999984741211,50.2400016784668,51.220001220703125,50.36000061035156
40,2019-03-08,51.36000061035156,49.060001373291016,49.66999816894531,51.15999984741211
41,2019-03-11,53.75,51.29999923706055,51.29999923706055,53.619998931884766
42,2019-03-12,54.08000183105469,52.970001220703125,53.529998779296875,53.93000030517578
43,2019-03-13,54.93000030517578,54.0099983215332,54.060001373291016,54.709999084472656
44,2019-03-14,55.619998931884766,54.15999984741211,55.0,54.439998626708984
45,2019-03-15,55.349998474121094,53.61000061035156,54.7599983215332,53.709999084472656
46,2019-03-18,54.7599983215332,53.7599983215332,54.099998474121094,54.68000030517578
47,2019-03-19,55.79999923706055,54.70000076293945,54.90999984741211,55.45000076293945
48,2019-03-20,56.040000915527344,54.790000915527344,55.310001373291016,55.650001525878906
49,2019-03-21,55.779998779296875,54.04999923706055,55.41999816894531,54.810001373291016
50,2019-03-22,54.77000045776367,51.869998931884766,54.529998779296875,52.40999984741211
