,Date,High,Low,Open,Close
0,2019-01-09,1082.6300048828125,1066.4000244140625,1081.6500244140625,1074.6600341796875
1,2019-01-10,1071.1500244140625,1057.7099609375,1067.6600341796875,1070.3299560546875
2,2019-01-11,1063.7750244140625,1048.47998046875,1063.1800537109375,1057.18994140625
3,2019-01-14,1051.530029296875,1041.2550048828125,1046.9200439453125,1044.68994140625
4,2019-01-15,1080.050048828125,1047.3399658203125,1050.1700439453125,1077.1500244140625
5,2019-01-16,1092.375,1079.3399658203125,1080.0,1080.969970703125
6,2019-01-17,1091.800048828125,1073.5,1079.469970703125,1089.9000244140625
7,2019-01-18,1108.35205078125,1090.9000244140625,1100.0,1098.260009765625
8,2019-01-22,1091.510009765625,1063.469970703125,1088.0,1070.52001953125
9,2019-01-23,1084.9300537109375,1059.75,1077.3499755859375,1075.5699462890625
10,2019-01-24,1079.4749755859375,1060.699951171875,1076.47998046875,1073.9000244140625
11,2019-01-25,1094.0,1081.8199462890625,1085.0,1090.989990234375
12,2019-01-28,1083.0,1063.800048828125,1080.1099853515625,1070.0799560546875
13,2019-01-29,1075.1500244140625,1055.864990234375,1072.6800537109375,1060.6199951171875
14,2019-01-30,1091.0,1066.8499755859375,1068.4300537109375,1089.06005859375
15,2019-01-31,1117.3299560546875,1095.4100341796875,1103.0,1116.3699951171875
16,2019-02-01,1125.0,1104.8900146484375,1112.4000244140625,1110.75
17,2019-02-04,1132.800048828125,1109.02001953125,1112.6600341796875,1132.800048828125
18,2019-02-05,1146.8499755859375,1117.248046875,1124.8399658203125,1145.989990234375
19,2019-02-06,1147.0,1112.77001953125,1139.5699462890625,1115.22998046875
20,2019-02-07,1104.8399658203125,1086.0,1104.1600341796875,1098.7099609375
21,2019-02-08,1098.9100341796875,1086.550048828125,1087.0,1095.06005859375
22,2019-02-11,1105.9449462890625,1092.8599853515625,1096.949951171875,1095.010009765625
23,2019-02-12,1125.2950439453125,1105.8499755859375,1106.800048828125,1121.3699951171875
24,2019-02-13,1134.72998046875,1118.5,1124.989990234375,1120.1600341796875
25,2019-02-14,1128.22998046875,1110.4449462890625,1118.050048828125,1121.6700439453125
26,2019-02-15,1131.6700439453125,1110.6500244140625,1130.0799560546875,1113.6500244140625
27,2019-02-19,1121.8900146484375,1110.0,1110.0,1118.56005859375
28,2019-02-20,1123.4100341796875,1105.280029296875,1119.989990234375,1113.800048828125
29,2019-02-21,1111.93994140625,1092.52001953125,1110.8399658203125,1096.969970703125
30,2019-02-22,1111.239990234375,1095.5999755859375,1100.9000244140625,1110.3699951171875
31,2019-02-25,1118.5400390625,1107.27001953125,1116.0,1109.4000244140625
32,2019-02-26,1119.510009765625,1099.9200439453125,1105.75,1115.1300048828125
33,2019-02-27,1117.97998046875,1101.0,1106.949951171875,1116.050048828125
34,2019-02-28,1127.6500244140625,1111.010009765625,1111.300048828125,1119.9200439453125
35,2019-03-01,1142.969970703125,1124.75,1124.9000244140625,1140.989990234375
36,2019-03-04,1158.280029296875,1130.68994140625,1146.989990234375,1147.800048828125
37,2019-03-05,1169.6099853515625,1146.1949462890625,1150.06005859375,1162.030029296875
38,2019-03-06,1167.5660400390625,1155.489990234375,1162.489990234375,1157.8599853515625
39,2019-03-07,1156.7550048828125,1134.9100341796875,1155.719970703125,1143.300048828125
40,2019-03-08,1147.0799560546875,1123.300048828125,1126.72998046875,1142.3199462890625
41,2019-03-11,1176.18994140625,1144.449951171875,1144.449951171875,1175.760009765625
42,2019-03-12,1200.0,1178.260009765625,1178.260009765625,1193.199951171875
43,2019-03-13,1200.9300537109375,1191.93994140625,1200.64501953125,1193.3199462890625
44,2019-03-14,1197.8800048828125,1184.47998046875,1194.510009765625,1185.550048828125
45,2019-03-15,1196.5699462890625,1182.6099853515625,1193.3800048828125,1184.4599609375
46,2019-03-18,1190.0,1177.4210205078125,1183.300048828125,1184.260009765625
47,2019-03-19,1200.0,1185.8699951171875,1188.81005859375,1198.8499755859375
48,2019-03-20,1227.1400146484375,1196.1700439453125,1197.3499755859375,1223.969970703125
49,2019-03-21,1231.7900390625,1213.1500244140625,1216.0,1231.5400390625
50,2019-03-22,1230.0,1202.824951171875,1226.3199462890625,1205.5
