,Date,High,Low,Open,Close
0,2019-01-09,11.850000381469727,11.260000228881836,11.739999771118164,11.630000114440918
1,2019-01-10,11.899999618530273,11.34000015258789,11.489999771118164,11.899999618530273
2,2019-01-11,12.3100004196167,11.720000267028809,11.859999656677246,12.25
3,2019-01-14,12.539999961853027,12.050000190734863,12.15999984741211,12.350000381469727
4,2019-01-15,12.640000343322754,12.319999694824219,12.359999656677246,12.579999923706055
5,2019-01-16,12.65999984741211,12.359999656677246,12.569999694824219,12.5
6,2019-01-17,12.770000457763672,12.350000381469727,12.430000305175781,12.670000076293945
7,2019-01-18,12.760000228881836,12.319999694824219,12.710000038146973,12.4399995803833
8,2019-01-22,12.449999809265137,12.050000190734863,12.369999885559082,12.180000305175781
9,2019-01-23,12.260000228881836,11.8100004196167,12.25,11.819999694824219
10,2019-01-24,12.399999618530273,11.819999694824219,11.829999923706055,12.270000457763672
11,2019-01-25,12.640000343322754,12.170000076293945,12.359999656677246,12.430000305175781
12,2019-01-28,12.579999923706055,12.180000305175781,12.3100004196167,12.4399995803833
13,2019-01-29,12.479999542236328,12.229999542236328,12.40999984741211,12.260000228881836
14,2019-01-30,12.420000076293945,12.109999656677246,12.289999961853027,12.289999961853027
15,2019-01-31,12.329999923706055,11.8100004196167,12.289999961853027,11.84000015258789
16,2019-02-01,12.220000267028809,11.59000015258789,11.850000381469727,12.220000267028809
17,2019-02-04,12.710000038146973,12.130000114440918,12.180000305175781,12.300000190734863
18,2019-02-05,12.619999885559082,12.279999732971191,12.34000015258789,12.420000076293945
19,2019-02-06,12.65999984741211,12.260000228881836,12.359999656677246,12.489999771118164
20,2019-02-07,12.449999809265137,12.029999732971191,12.390000343322754,12.359999656677246
21,2019-02-08,16.059999465942383,14.630000114440918,14.75,15.229999542236328
22,2019-02-11,15.84000015258789,15.289999961853027,15.319999694824219,15.739999771118164
23,2019-02-12,16.940000534057617,15.729999542236328,15.770000457763672,16.469999313354492
24,2019-02-13,17.229999542236328,16.329999923706055,16.549999237060547,17.06999969482422
25,2019-02-14,17.15999984741211,16.790000915527344,16.920000076293945,16.90999984741211
26,2019-02-15,17.270000457763672,13.729999542236328,17.06999969482422,13.819999694824219
27,2019-02-19,14.020000457763672,12.449999809265137,13.979999542236328,14.010000228881836
28,2019-02-20,13.970000267028809,13.229999542236328,13.9399995803833,13.630000114440918
29,2019-02-21,14.079999923706055,13.40999984741211,13.630000114440918,14.050000190734863
30,2019-02-22,14.170000076293945,13.829999923706055,14.0600004196167,14.069999694824219
31,2019-02-25,14.229999542236328,13.9399995803833,14.15999984741211,13.989999771118164
32,2019-02-26,14.710000038146973,14.210000038146973,14.289999961853027,14.380000114440918
33,2019-02-27,14.649999618530273,14.260000228881836,14.479999542236328,14.489999771118164
34,2019-02-28,14.649999618530273,14.260000228881836,14.550000190734863,14.420000076293945
35,2019-03-01,15.069999694824219,14.4399995803833,14.569999694824219,14.890000343322754
36,2019-03-04,15.1899995803833,14.75,14.960000038146973,14.880000114440918
37,2019-03-05,15.09000015258789,14.789999961853027,14.920000076293945,14.8100004196167
38,2019-03-06,14.829999923706055,14.510000228881836,14.739999771118164,14.5600004196167
39,2019-03-07,14.760000228881836,14.260000228881836,14.529999732971191,14.550000190734863
40,2019-03-08,14.630000114440918,14.199999809265137,14.380000114440918,14.489999771118164
41,2019-03-11,14.720000267028809,14.399999618530273,14.539999961853027,14.59000015258789
42,2019-03-12,14.869999885559082,14.5,14.640000343322754,14.710000038146973
43,2019-03-13,14.869999885559082,14.600000381469727,14.760000228881836,14.640000343322754
44,2019-03-14,14.779999732971191,14.40999984741211,14.640000343322754,14.460000038146973
45,2019-03-15,14.59000015258789,14.279999732971191,14.4399995803833,14.470000267028809
46,2019-03-18,14.800000190734863,14.420000076293945,14.550000190734863,14.680000305175781
47,2019-03-19,14.829999923706055,14.319999694824219,14.729999542236328,14.350000381469727
48,2019-03-20,14.319999694824219,13.920000076293945,14.3100004196167,13.949999809265137
49,2019-03-21,13.90999984741211,13.279999732971191,13.90999984741211,13.5
50,2019-03-22,13.449999809265137,12.819999694824219,13.449999809265137,13.210000038146973
