,Date,High,Low,Open,Close
0,2019-01-09,263.1499938964844,255.0,255.0,258.260009765625
1,2019-01-10,260.29998779296875,256.07000732421875,257.17999267578125,259.6400146484375
2,2019-01-11,261.6400146484375,255.8300018310547,258.6600036621094,261.489990234375
3,2019-01-14,263.5799865722656,259.30999755859375,260.0199890136719,260.5799865722656
4,2019-01-15,269.70001220703125,259.2099914550781,259.7300109863281,268.67999267578125
5,2019-01-16,272.989990234375,266.8500061035156,269.0,272.1499938964844
6,2019-01-17,274.45001220703125,267.2099914550781,272.2300109863281,267.5
7,2019-01-18,270.0799865722656,263.760009765625,269.1099853515625,269.6300048828125
8,2019-01-22,269.30999755859375,264.3900146484375,268.3599853515625,267.510009765625
9,2019-01-23,272.5899963378906,264.8399963378906,268.44000244140625,268.80999755859375
10,2019-01-24,272.5299987792969,268.9800109863281,269.0799865722656,271.9700012207031
11,2019-01-25,275.80999755859375,272.0799865722656,272.94000244140625,275.6099853515625
12,2019-01-28,275.25,271.94000244140625,274.07000732421875,273.6400146484375
13,2019-01-29,275.55999755859375,271.0799865722656,273.6700134277344,273.760009765625
14,2019-01-30,279.1499938964844,272.55999755859375,273.79998779296875,276.75
15,2019-01-31,279.7799987792969,273.8299865722656,275.6400146484375,278.760009765625
16,2019-02-01,288.510009765625,277.010009765625,281.9200134277344,277.7200012207031
17,2019-02-04,278.70001220703125,273.6000061035156,277.739990234375,277.239990234375
18,2019-02-05,281.29998779296875,276.7300109863281,278.2200012207031,277.8500061035156
19,2019-02-06,278.6499938964844,275.7099914550781,277.6700134277344,276.4599914550781
20,2019-02-07,275.8800048828125,270.5400085449219,274.44000244140625,272.82000732421875
21,2019-02-08,276.1600036621094,271.239990234375,271.7699890136719,276.07000732421875
22,2019-02-11,279.489990234375,274.67999267578125,277.5,275.2300109863281
23,2019-02-12,278.6700134277344,274.5,276.9800109863281,278.0899963378906
24,2019-02-13,279.3900146484375,274.6700134277344,279.010009765625,278.0
25,2019-02-14,277.9700012207031,275.5199890136719,277.5799865722656,276.010009765625
26,2019-02-15,280.19000244140625,274.7699890136719,278.3500061035156,279.07000732421875
27,2019-02-19,283.6700134277344,278.8800048828125,279.1300048828125,283.4200134277344
28,2019-02-20,285.0899963378906,282.45001220703125,282.79998779296875,284.6199951171875
29,2019-02-21,287.9800109863281,283.5400085449219,284.1199951171875,286.3299865722656
30,2019-02-22,293.0,284.69000244140625,286.6700134277344,292.5899963378906
31,2019-02-25,295.1000061035156,292.54998779296875,293.42999267578125,294.6000061035156
32,2019-02-26,295.3599853515625,288.2799987792969,294.3999938964844,288.75
33,2019-02-27,289.17999267578125,286.3299865722656,287.739990234375,287.0199890136719
34,2019-02-28,288.45001220703125,285.6300048828125,287.2699890136719,285.989990234375
35,2019-03-01,292.20001220703125,285.5400085449219,287.17999267578125,290.6700134277344
36,2019-03-04,291.6700134277344,283.8999938964844,291.3500061035156,287.8500061035156
37,2019-03-05,291.1400146484375,285.3699951171875,289.0199890136719,290.2200012207031
38,2019-03-06,299.0,278.8500061035156,299.0,282.760009765625
39,2019-03-07,292.4599914550781,283.0899963378906,283.989990234375,288.3900146484375
40,2019-03-08,290.8999938964844,282.92999267578125,286.489990234375,288.1000061035156
41,2019-03-11,290.5199890136719,287.67999267578125,288.42999267578125,288.80999755859375
42,2019-03-12,293.69000244140625,288.010009765625,289.9100036621094,292.989990234375
43,2019-03-13,294.3900146484375,290.2699890136719,293.6700134277344,292.1099853515625
44,2019-03-14,295.3599853515625,289.9599914550781,291.4700012207031,294.80999755859375
45,2019-03-15,296.760009765625,293.7699890136719,294.7200012207031,295.2300109863281
46,2019-03-18,296.32000732421875,289.2300109863281,294.75,293.17999267578125
47,2019-03-19,294.94000244140625,289.80999755859375,292.7799987792969,294.5799865722656
48,2019-03-20,294.5,290.760009765625,294.5,291.2099914550781
49,2019-03-21,297.8800048828125,290.739990234375,290.739990234375,297.25
50,2019-03-22,297.6199951171875,291.6000061035156,296.6300048828125,291.760009765625
