,Date,High,Low,Open,Close
0,2019-01-09,33.54999923706055,32.29999923706055,32.41999816894531,33.41999816894531
1,2019-01-10,32.209999084472656,29.780000686645508,30.6200008392334,32.040000915527344
2,2019-01-11,31.989999771118164,31.100000381469727,31.799999237060547,31.799999237060547
3,2019-01-14,31.93000030517578,30.700000762939453,31.399999618530273,31.709999084472656
4,2019-01-15,32.86000061035156,31.6299991607666,31.8799991607666,32.099998474121094
5,2019-01-16,33.66999816894531,32.7400016784668,32.81999969482422,32.84000015258789
6,2019-01-17,33.88999938964844,32.630001068115234,32.75,33.58000183105469
7,2019-01-18,34.040000915527344,33.150001525878906,33.84000015258789,33.970001220703125
8,2019-01-22,33.880001068115234,32.45000076293945,33.7599983215332,32.7400016784668
9,2019-01-23,33.099998474121094,31.389999389648438,32.93000030517578,31.649999618530273
10,2019-01-24,34.349998474121094,32.83000183105469,34.2599983215332,33.65999984741211
11,2019-01-25,35.5,33.7599983215332,33.939998626708984,34.97999954223633
12,2019-01-28,36.619998931884766,34.5,34.529998779296875,36.56999969482422
13,2019-01-29,37.08000183105469,36.06999969482422,36.7599983215332,36.290000915527344
14,2019-01-30,36.68000030517578,36.16999816894531,36.43000030517578,36.34000015258789
15,2019-01-31,36.54999923706055,35.54999923706055,36.310001373291016,35.77000045776367
16,2019-02-01,36.59000015258789,35.77000045776367,35.77000045776367,36.11000061035156
17,2019-02-04,36.810001373291016,36.119998931884766,36.15999984741211,36.779998779296875
18,2019-02-05,37.22999954223633,36.70000076293945,36.810001373291016,36.93000030517578
19,2019-02-06,37.09000015258789,36.61000061035156,36.79999923706055,36.7599983215332
20,2019-02-07,36.70000076293945,35.939998626708984,36.459999084472656,36.16999816894531
21,2019-02-08,36.22999954223633,35.38999938964844,35.79999923706055,36.0
22,2019-02-11,36.720001220703125,36.08000183105469,36.08000183105469,36.59000015258789
23,2019-02-12,37.16999816894531,35.66999816894531,36.7599983215332,35.75
24,2019-02-13,36.459999084472656,35.810001373291016,35.83000183105469,36.209999084472656
25,2019-02-14,36.529998779296875,35.66999816894531,35.90999984741211,36.11000061035156
26,2019-02-15,36.34000015258789,34.959999084472656,36.2400016784668,35.04999923706055
27,2019-02-19,35.900001525878906,35.0,35.029998779296875,35.470001220703125
28,2019-02-20,35.2400016784668,34.77000045776367,35.0,35.060001373291016
29,2019-02-21,35.5099983215332,34.83000183105469,34.97999954223633,34.97999954223633
30,2019-02-22,35.54999923706055,35.0,35.0,35.4900016784668
31,2019-02-25,36.380001068115234,35.66999816894531,35.75,35.900001525878906
32,2019-02-26,36.72999954223633,35.75,35.900001525878906,36.25
33,2019-02-27,36.33000183105469,35.27000045776367,36.11000061035156,35.689998626708984
34,2019-02-28,35.88999938964844,35.16999816894531,35.630001068115234,35.630001068115234
35,2019-03-01,35.959999084472656,34.369998931884766,35.58000183105469,34.63999938964844
36,2019-03-04,34.88999938964844,33.5,34.7599983215332,33.720001220703125
37,2019-03-05,34.380001068115234,33.16999816894531,34.029998779296875,33.22999954223633
38,2019-03-06,33.41999816894531,32.52000045776367,33.220001220703125,32.7599983215332
39,2019-03-07,32.70000076293945,31.6200008392334,32.70000076293945,32.220001220703125
40,2019-03-08,32.119998931884766,31.3700008392334,31.899999618530273,31.90999984741211
41,2019-03-11,32.27000045776367,31.56999969482422,31.639999389648438,32.04999923706055
42,2019-03-12,32.189998626708984,30.8799991607666,32.189998626708984,30.920000076293945
43,2019-03-13,31.93000030517578,31.0,31.219999313354492,31.84000015258789
44,2019-03-14,32.470001220703125,31.8799991607666,31.959999084472656,32.130001068115234
45,2019-03-15,32.349998474121094,31.420000076293945,32.279998779296875,31.43000030517578
46,2019-03-18,31.579999923706055,31.030000686645508,31.5,31.3799991607666
47,2019-03-19,32.119998931884766,31.3799991607666,31.5,31.59000015258789
48,2019-03-20,31.549999237060547,30.770000457763672,31.5,30.959999084472656
49,2019-03-21,31.770000457763672,30.790000915527344,30.889999389648438,31.450000762939453
50,2019-03-22,31.440000534057617,30.530000686645508,31.31999969482422,30.56999969482422
